Year,Month,Timestamp,Temperature_C,pH,Dissolved_oxygen_mg_L,Turbidity (NTU),Fish_length
2025,2,17:30:00,27.62,7.86,7.2,3.3,6.30
2025,2,18:00:00,27.1,7.92,7.52,3.3,6.29
2025,2,18:30:00,26.58,7.98,7.72,3.3,6.30
2025,2,19:00:00,25.88,7.92,7,3.3,6.30
2025,2,19:30:00,25.71,7.91,7.29,3.3,6.29
2025,2,20:00:00,25.46,7.84,6.79,3.3,6.29
2025,2,20:30:00,25.18,7.98,6.64,3.3,6.29
2025,2,21:00:00,25.14,7.84,6.04,3.3,6.29
2025,2,21:30:00,24.97,7.89,5.56,3.3,6.29
2025,2,22:00:00,25.34,7.82,5.12,3.3,6.31
2025,2,22:30:00,25.35,7.91,5.02,3.3,6.30
2025,2,23:00:00,25.9,7.85,4.6,3.3,6.29
2025,2,23:30:00,26.55,7.84,4.97,3.3,6.29
2025,2,00:00:00,27.06,7.74,4.36,3.3,6.34
2025,2,00:30:00,27.73,7.85,4.72,3.3,6.33
2025,2,01:00:00,28.08,7.72,4.75,3.3,6.34
2025,2,01:30:00,28.15,7.85,4.69,3.3,6.33
2025,2,02:00:00,28.77,7.76,5.03,3.3,6.34
2025,2,02:30:00,28.94,7.76,5.6,3.3,6.33
2025,2,03:00:00,29.25,7.77,6,3.3,6.33
2025,2,03:30:00,28.92,7.82,6.64,3.3,6.34
2025,2,04:00:00,28.84,7.79,6.69,3.3,6.34
2025,2,04:30:00,28.34,7.77,7.09,3.3,6.34
2025,2,05:00:00,27.91,7.66,7.01,3.3,6.33
2025,2,05:30:00,27.53,7.73,7.62,3.3,6.33
2025,2,06:00:00,27.1,7.64,7.65,3.3,6.33
2025,2,06:30:00,26.68,7.65,7.42,3.3,6.34
2025,2,07:00:00,25.94,7.6,7.1,3.3,6.33
2025,2,07:30:00,25.79,7.63,7.06,3.3,6.34
2025,2,08:00:00,25.41,7.75,6.84,3.3,6.34
2025,2,08:30:00,24.84,7.69,6.15,3.3,6.33
2025,2,09:00:00,24.85,7.68,6.07,3.3,6.34
2025,2,09:30:00,24.83,7.68,5.54,3.3,6.34
2025,2,10:00:00,25.33,7.62,4.91,3.3,6.33
2025,2,10:30:00,25.33,7.64,4.83,3.3,6.33
2025,2,11:00:00,26.09,7.63,4.64,3.3,6.33
2025,2,11:30:00,26.8,7.63,5.07,3.3,6.32
2025,2,12:00:00,27.15,7.45,4.74,3.3,6.36
2025,2,12:30:00,27.46,7.52,4.67,3.3,6.36
2025,2,13:00:00,28.17,7.53,4.42,3.3,6.37
2025,2,13:30:00,28.59,7.51,5.01,3.3,6.35
2025,2,14:00:00,28.91,7.54,5.46,3.3,6.36
2025,2,14:30:00,29.02,7.5,5.37,3.3,6.35
2025,2,15:00:00,28.98,7.56,6.48,3.3,6.38
2025,2,15:30:00,28.87,7.5,6.75,3.3,6.36
2025,2,16:00:00,28.9,7.53,6.85,3.3,6.36
2025,2,16:30:00,28.39,7.54,6.97,3.3,6.36
2025,2,17:00:00,27.99,7.44,7.31,3.3,6.36
2025,2,17:30:00,27.49,7.41,7.3,3.3,6.36
2025,2,18:00:00,27.02,7.43,7.59,3.3,6.36
2025,2,18:30:00,26.67,7.47,7.21,3.3,6.37
2025,2,19:00:00,25.98,7.49,7.21,3.3,6.36
2025,2,19:30:00,25.52,7.49,7,3.3,6.36
2025,2,20:00:00,25.15,7.47,6.66,3.3,6.36
2025,2,20:30:00,25.1,7.44,6.49,3.3,6.36
2025,2,21:00:00,24.91,7.41,5.79,3.3,6.37
2025,2,21:30:00,25.35,7.39,5.75,3.3,6.36
2025,2,22:00:00,25.26,7.52,5.27,3.3,6.36
2025,2,22:30:00,25.72,7.42,5.23,3.3,6.36
2025,2,23:00:00,26.26,7.34,4.85,3.3,6.36
2025,2,23:30:00,26.31,7.39,4.22,3.3,6.36
2025,2,00:00:00,27.06,7.35,4.25,3.3,6.40
2025,2,00:30:00,27.65,7.42,4,3.3,6.40
2025,2,01:00:00,28.05,7.39,4.97,3.3,6.40
2025,2,01:30:00,28.83,7.32,4.96,3.3,6.40
2025,2,02:00:00,28.78,7.36,5.51,3.3,6.40
2025,2,02:30:00,29.19,7.37,5.5,3.3,6.41
2025,2,03:00:00,29.03,7.39,6.11,3.3,6.41
2025,2,03:30:00,28.74,7.38,6.39,3.3,6.41
2025,2,04:00:00,28.81,7.38,6.68,3.3,6.41
2025,2,04:30:00,28.14,7.42,7.16,3.3,6.41
2025,2,05:00:00,28.09,7.38,7.32,3.3,6.41
2025,2,05:30:00,27.25,7.39,7.23,3.3,6.41
2025,2,06:00:00,27.02,7.43,7.49,3.3,6.40
2025,2,06:30:00,26.49,7.52,7.37,3.3,6.42
2025,2,07:00:00,26.05,7.28,7.32,3.3,6.41
2025,2,07:30:00,25.51,7.41,6.99,3.3,6.40
2025,2,08:00:00,25.06,7.42,6.64,3.3,6.40
2025,2,08:30:00,25.03,7.45,6.39,3.3,6.41
2025,2,09:00:00,24.84,7.33,5.9,3.3,6.41
2025,2,09:30:00,25.33,7.36,5.32,3.3,6.41
2025,2,10:00:00,25.29,7.45,5.33,3.3,6.42
2025,2,10:30:00,25.74,7.52,5,3.3,6.40
2025,2,11:00:00,26.09,7.43,4.46,3.3,6.40
2025,2,11:30:00,26.28,7.48,4.76,3.3,6.40
2025,2,12:00:00,26.99,7.61,4.52,3.3,6.44
2025,2,12:30:00,27.46,7.57,4.44,3.3,6.43
2025,2,13:00:00,28.18,7.52,4.82,3.3,6.44
2025,2,13:30:00,28.49,7.49,4.95,3.3,6.44
2025,2,14:00:00,28.88,7.52,5.44,3.3,6.43
2025,2,14:30:00,29.09,7.56,5.69,3.3,6.44
2025,2,15:00:00,28.87,7.53,6.19,3.3,6.42
2025,2,15:30:00,28.95,7.5,6.23,3.3,6.43
2025,2,16:00:00,28.62,7.57,6.43,3.3,6.44
2025,2,16:30:00,28.42,7.63,6.85,3.3,6.44
2025,2,17:00:00,27.72,7.53,7.14,3.3,6.43
2025,2,17:30:00,27.44,7.58,7.72,3.3,6.44
2025,2,18:00:00,27.15,7.66,7.51,3.3,6.44
2025,2,18:30:00,26.66,7.58,7.74,3.3,6.44
2025,2,19:00:00,25.88,7.6,7.35,3.3,6.44
2025,2,19:30:00,25.62,7.61,7.12,3.3,6.44
2025,2,20:00:00,25.38,7.68,6.78,3.3,6.44
2025,2,20:30:00,25.2,7.68,6.5,3.3,6.44
2025,2,21:00:00,25.15,7.73,6.32,3.3,6.44
2025,2,21:30:00,25.01,7.61,5.54,3.3,6.43
2025,2,22:00:00,25.37,7.63,5.22,3.3,6.44
2025,2,22:30:00,25.72,7.68,4.94,3.3,6.44
2025,2,23:00:00,25.74,7.72,5.01,3.3,6.44
2025,2,23:30:00,26.47,7.73,4.61,3.3,6.43
2025,2,00:00:00,27.14,7.71,4.69,3.3,6.47
2025,2,00:30:00,27.59,7.78,4.54,3.3,6.46
2025,2,01:00:00,28.15,7.65,4.91,3.3,6.46
2025,2,01:30:00,28.23,7.76,5.06,3.3,6.46
2025,2,02:00:00,28.48,7.82,5.12,3.3,6.47
2025,2,02:30:00,28.97,7.78,6.1,3.3,6.46
2025,2,03:00:00,28.79,7.74,6.02,3.3,6.45
2025,2,03:30:00,28.84,7.72,6.4,3.3,6.47
2025,2,04:00:00,28.79,7.79,6.97,3.3,6.46
2025,2,04:30:00,28.36,7.76,6.97,3.3,6.47
2025,2,05:00:00,28.08,7.81,6.62,3.3,6.45
2025,2,05:30:00,27.63,7.89,7.51,3.3,6.46
2025,2,06:00:00,26.92,7.9,7.46,3.3,6.46
2025,2,06:30:00,26.59,7.81,7.61,3.3,6.47
2025,2,07:00:00,26.02,7.9,7.22,3.3,6.46
2025,2,07:30:00,25.41,7.89,7.21,3.3,6.46
2025,2,08:00:00,25.34,7.87,6.72,3.3,6.46
2025,2,08:30:00,25.13,7.91,6.22,3.3,6.46
2025,2,09:00:00,24.96,7.82,6.01,3.3,6.46
2025,2,09:30:00,25.01,7.88,5.66,3.3,6.47
2025,2,10:00:00,25.2,7.99,5.33,3.3,6.46
2025,2,10:30:00,25.61,7.93,5.16,3.3,6.47
2025,2,11:00:00,26.02,7.92,4.7,3.3,6.46
2025,2,11:30:00,26.44,7.99,4.69,3.3,6.46
2025,2,12:00:00,26.95,7.91,4.58,3.3,6.50
2025,2,12:30:00,27.39,7.94,4.6,3.3,6.51
2025,2,13:00:00,28.18,7.89,4.66,3.3,6.50
2025,2,13:30:00,28.44,7.94,4.86,3.3,6.51
2025,2,14:00:00,28.75,8,5.23,3.3,6.50
2025,2,14:30:00,29.13,7.87,5.35,3.3,6.51
2025,2,15:00:00,28.75,7.96,5.7,3.3,6.50
2025,2,15:30:00,29,7.99,6.49,3.3,6.51
2025,2,16:00:00,28.83,7.98,6.6,3.3,6.51
2025,2,16:30:00,28.33,7.99,7.28,3.3,6.51
2025,2,17:00:00,27.86,7.93,7.36,3.3,6.50
2025,2,17:30:00,27.68,8.06,7.51,3.3,6.49
2025,2,18:00:00,27.1,8.07,7.42,3.3,6.50
2025,2,18:30:00,26.3,8.04,7.25,3.3,6.51
2025,2,19:00:00,25.57,7.93,7.23,3.3,6.49
2025,2,19:30:00,25.38,7.93,7.03,3.3,6.50
2025,2,20:00:00,25.29,8.06,6.82,3.3,6.51
2025,2,20:30:00,25.39,7.99,6.42,3.3,6.51
2025,2,21:00:00,24.9,7.89,6.45,3.3,6.51
2025,2,21:30:00,25.25,8.01,5.51,3.3,6.51
2025,2,22:00:00,25.12,8.05,4.92,3.3,6.50
2025,2,22:30:00,25.54,8.01,5.15,3.3,6.50
2025,2,23:00:00,26.08,8.01,4.79,3.3,6.50
2025,2,23:30:00,26.36,7.95,4.65,3.3,6.50
2025,2,00:00:00,27.08,8.02,4.5,3.3,6.53
2025,2,00:30:00,27.3,7.95,4.65,3.3,6.53
2025,2,01:00:00,27.94,7.97,4.88,3.3,6.52
2025,2,01:30:00,28.4,7.99,5.01,3.3,6.52
2025,2,02:00:00,28.77,7.87,5.4,3.3,6.52
2025,2,02:30:00,29.21,8.03,5.53,3.3,6.53
2025,2,03:00:00,28.97,7.99,5.68,3.3,6.53
2025,2,03:30:00,29.22,8,6.22,3.3,6.53
2025,2,04:00:00,28.7,7.99,7.03,3.3,6.53
2025,2,04:30:00,28.49,8,7.01,3.3,6.53
2025,2,05:00:00,28.1,7.96,7.65,3.3,6.53
2025,2,05:30:00,27.43,7.93,7.49,3.3,6.53
2025,2,06:00:00,26.95,7.91,7.76,3.3,6.53
2025,2,06:30:00,26.23,7.88,7.17,3.3,6.53
2025,2,07:00:00,26.04,8,7.53,3.3,6.52
2025,2,07:30:00,25.44,8,7.3,3.3,6.52
2025,2,08:00:00,25.43,7.9,6.98,3.3,6.53
2025,2,08:30:00,25.18,7.95,6.42,3.3,6.53
2025,2,09:00:00,24.84,7.93,6.2,3.3,6.53
2025,2,09:30:00,25.01,7.85,5.47,3.3,6.52
2025,2,10:00:00,25.22,7.87,5.33,3.3,6.53
2025,2,10:30:00,25.52,7.86,5.09,3.3,6.53
2025,2,11:00:00,26.05,7.85,4.38,3.3,6.52
2025,2,11:30:00,26.67,7.76,4.8,3.3,6.52
2025,2,12:00:00,26.98,7.91,4.91,3.3,6.56
2025,2,12:30:00,27.66,7.73,4.56,3.3,6.57
2025,2,13:00:00,28,7.85,4.29,3.3,6.57
2025,2,13:30:00,28.39,7.81,4.88,3.3,6.56
2025,2,14:00:00,28.74,7.74,4.94,3.3,6.58
2025,2,14:30:00,28.77,7.77,5.94,3.3,6.57
2025,2,15:00:00,28.92,7.7,6.16,3.3,6.58
2025,2,15:30:00,28.8,7.84,6.07,3.3,6.56
2025,2,16:00:00,28.67,7.71,6.92,3.3,6.58
2025,2,16:30:00,28.46,7.74,7.24,3.3,6.57
2025,2,17:00:00,27.98,7.7,6.89,3.3,6.56
2025,2,17:30:00,27.39,7.7,7.62,3.3,6.56
2025,2,18:00:00,27.07,7.65,7.14,3.3,6.57
2025,2,18:30:00,26.41,7.69,7.68,3.3,6.57
2025,2,19:00:00,26.17,7.65,7.45,3.3,6.58
2025,2,19:30:00,25.5,7.65,7.42,3.3,6.57
2025,2,20:00:00,25.25,7.8,7.19,3.3,6.57
2025,2,20:30:00,25.31,7.59,6.28,3.3,6.57
2025,2,21:00:00,25.19,7.67,5.88,3.3,6.57
2025,2,21:30:00,25.13,7.65,5.49,3.3,6.57
2025,2,22:00:00,25.15,7.61,5.58,3.3,6.58
2025,2,22:30:00,25.43,7.6,4.86,3.3,6.57
2025,2,23:00:00,26.19,7.5,4.84,3.3,6.57
2025,2,23:30:00,26.62,7.55,4.5,3.3,6.57
2025,2,00:00:00,27.03,7.56,4.33,3.3,6.59
2025,2,00:30:00,27.46,7.57,4.48,3.3,6.60
2025,2,01:00:00,27.96,7.43,4.62,3.3,6.60
2025,2,01:30:00,28.46,7.51,5.2,3.3,6.59
2025,2,02:00:00,28.84,7.55,5.4,3.3,6.59
2025,2,02:30:00,29.04,7.58,5.64,3.3,6.59
2025,2,03:00:00,28.99,7.56,5.98,3.3,6.60
2025,2,03:30:00,28.94,7.5,6.66,3.3,6.60
2025,2,04:00:00,28.69,7.52,6.63,3.3,6.60
2025,2,04:30:00,28.44,7.47,7.39,3.3,6.59
2025,2,05:00:00,27.84,7.42,7.39,3.3,6.60
2025,2,05:30:00,27.15,7.48,7.63,3.3,6.60
2025,2,06:00:00,26.77,7.49,7.48,3.3,6.59
2025,2,06:30:00,26.65,7.44,7.32,3.3,6.60
2025,2,07:00:00,25.66,7.46,6.92,3.3,6.60
2025,2,07:30:00,25.39,7.56,7.08,3.3,6.59
2025,2,08:00:00,25.05,7.51,6.69,3.3,6.59
2025,2,08:30:00,25.12,7.49,6.57,3.3,6.60
2025,2,09:00:00,25.01,7.48,5.97,3.3,6.60
2025,2,09:30:00,25.25,7.52,5.7,3.3,6.61
2025,2,10:00:00,25.22,7.47,5.15,3.3,6.59
2025,2,10:30:00,25.24,7.44,5.13,3.3,6.60
2025,2,11:00:00,26.1,7.38,5.14,3.3,6.60
2025,2,11:30:00,26.19,7.42,4.19,3.3,6.60
2025,2,12:00:00,26.93,7.41,4.48,3.3,6.63
2025,2,12:30:00,27.68,7.52,4.56,3.3,6.64
2025,2,13:00:00,27.97,7.36,4.55,3.3,6.64
2025,2,13:30:00,28.43,7.32,4.9,3.3,6.64
2025,2,14:00:00,28.9,7.45,5.35,3.3,6.64
2025,2,14:30:00,28.77,7.38,5.61,3.3,6.63
2025,2,15:00:00,28.95,7.41,5.86,3.3,6.64
2025,2,15:30:00,29.02,7.41,6.55,3.3,6.64
2025,2,16:00:00,28.69,7.38,6.86,3.3,6.64
2025,2,16:30:00,28.32,7.32,7.19,3.3,6.63
2025,2,17:00:00,27.78,7.43,7.28,3.3,6.63
2025,2,17:30:00,27.37,7.32,7.6,3.3,6.64
2025,2,18:00:00,27.4,7.4,7.77,3.3,6.64
2025,2,18:30:00,26.68,7.45,7.37,3.3,6.65
2025,2,19:00:00,26.01,7.43,7.03,3.3,6.64
2025,2,19:30:00,25.68,7.46,6.9,3.3,6.65
2025,2,20:00:00,25.25,7.42,7.05,3.3,6.63
2025,2,20:30:00,25.02,7.44,6.39,3.3,6.65
2025,2,21:00:00,25.24,7.36,5.97,3.3,6.64
2025,2,21:30:00,24.72,7.43,5.25,3.3,6.63
2025,2,22:00:00,25.49,7.51,5.27,3.3,6.64
2025,2,22:30:00,25.49,7.42,5.16,3.3,6.63
2025,2,23:00:00,25.77,7.49,4.58,3.3,6.64
2025,2,23:30:00,26.47,7.5,4.57,3.3,6.63
2025,2,00:00:00,27.03,7.51,4.55,3.3,6.67
2025,2,00:30:00,27.51,7.43,4.36,3.3,6.67
2025,2,01:00:00,27.9,7.44,4.82,3.3,6.68
2025,2,01:30:00,28.57,7.46,5.22,3.3,6.68
2025,2,02:00:00,28.6,7.56,5.13,3.3,6.67
2025,2,02:30:00,29.25,7.5,5.63,3.3,6.67
2025,2,03:00:00,28.95,7.55,5.77,3.3,6.68
2025,2,03:30:00,28.82,7.51,6.29,3.3,6.68
2025,2,04:00:00,28.8,7.53,6.82,3.3,6.67
2025,2,04:30:00,28.18,7.59,6.99,3.3,6.67
2025,2,05:00:00,27.92,7.59,7.28,3.3,6.68
2025,2,05:30:00,27.48,7.58,7.47,3.3,6.68
2025,2,06:00:00,27.23,7.46,7.1,3.3,6.67
2025,2,06:30:00,26.58,7.71,7.7,3.3,6.67
2025,2,07:00:00,25.94,7.71,7.46,3.3,6.68
2025,2,07:30:00,25.65,7.68,6.96,3.3,6.67
2025,2,08:00:00,25.31,7.6,6.71,3.3,6.66
2025,2,08:30:00,25.06,7.7,6.27,3.3,6.67
2025,2,09:00:00,25.09,7.65,6.14,3.3,6.67
2025,2,09:30:00,25.04,7.59,5.37,3.3,6.67
2025,2,10:00:00,25.02,7.66,5.25,3.3,6.67
2025,2,10:30:00,25.71,7.68,5.4,3.3,6.67
2025,2,11:00:00,25.78,7.63,4.52,3.3,6.68
2025,2,11:30:00,26.55,7.61,4.83,3.3,6.68
2025,2,12:00:00,27.01,7.76,4.63,3.3,6.71
2025,2,12:30:00,27.51,7.7,4.35,3.3,6.71
2025,2,13:00:00,27.93,7.7,5.09,3.3,6.70
2025,2,13:30:00,28.26,7.67,4.95,3.3,6.71
2025,2,14:00:00,28.88,7.68,5.07,3.3,6.71
2025,2,14:30:00,28.81,7.82,5.52,3.3,6.70
2025,2,15:00:00,29.03,7.79,6.09,3.3,6.70
2025,2,15:30:00,29.02,7.76,6.08,3.3,6.71
2025,2,16:00:00,28.97,7.78,6.52,3.3,6.71
2025,2,16:30:00,28.64,7.76,7.03,3.3,6.71
2025,2,17:00:00,28,7.9,7.43,3.3,6.70
2025,2,17:30:00,27.64,7.9,7.59,3.3,6.70
2025,2,18:00:00,27.01,7.72,7.31,3.3,6.70
2025,2,18:30:00,26.33,7.9,7.35,3.3,6.71
2025,2,19:00:00,25.82,7.83,7.49,3.3,6.70
2025,2,19:30:00,25.54,7.73,7.06,3.3,6.70
2025,2,20:00:00,25.09,7.92,6.84,3.3,6.71
2025,2,20:30:00,24.99,7.84,6.44,3.3,6.70
2025,2,21:00:00,24.84,7.87,5.74,3.3,6.71
2025,2,21:30:00,24.82,7.91,5.63,3.3,6.71
2025,2,22:00:00,25.37,7.92,5.4,3.3,6.71
2025,2,22:30:00,25.52,7.93,5.23,3.3,6.71
2025,2,23:00:00,25.94,7.79,5.04,3.3,6.70
2025,2,23:30:00,26.41,7.87,4.52,3.3,6.70
2025,2,00:00:00,26.77,8,4.51,3.3,6.76
2025,2,00:30:00,27.71,7.93,4.33,3.3,6.75
2025,2,01:00:00,27.76,7.97,5.06,3.3,6.74
2025,2,01:30:00,28.37,7.91,5,3.3,6.74
2025,2,02:00:00,28.98,7.91,5.45,3.3,6.75
2025,2,02:30:00,28.68,7.82,5.7,3.3,6.74
2025,2,03:00:00,29.2,7.95,6.07,3.3,6.74
2025,2,03:30:00,28.86,7.96,6.26,3.3,6.75
2025,2,04:00:00,28.49,7.95,7.06,3.3,6.75
2025,2,04:30:00,28.38,7.86,6.98,3.3,6.75
2025,2,05:00:00,27.93,7.93,7.09,3.3,6.74
2025,2,05:30:00,27.48,8.04,7.78,3.3,6.75
2025,2,06:00:00,26.9,8.03,7.55,3.3,6.75
2025,2,06:30:00,26.68,7.95,7.07,3.3,6.75
2025,2,07:00:00,26.18,7.94,7.34,3.3,6.75
2025,2,07:30:00,25.54,7.96,7.1,3.3,6.74
2025,2,08:00:00,25.25,8.09,6.53,3.3,6.75
2025,2,08:30:00,25.01,7.97,6.57,3.3,6.75
2025,2,09:00:00,24.9,7.99,6.01,3.3,6.74
2025,2,09:30:00,25.07,8.04,5.66,3.3,6.75
2025,2,10:00:00,25.52,8.01,5.17,3.3,6.75
2025,2,10:30:00,25.55,8.02,4.83,3.3,6.75
2025,2,11:00:00,26.28,8.02,4.94,3.3,6.76
2025,2,11:30:00,26.69,7.93,4.43,3.3,6.75
2025,2,12:00:00,27.3,7.98,5,3.3,6.77
2025,2,12:30:00,27.35,7.99,4.57,3.3,6.79
2025,2,13:00:00,28.14,7.93,4.72,3.3,6.79
2025,2,13:30:00,28.58,8.02,5.02,3.3,6.77
2025,2,14:00:00,28.62,7.88,5.38,3.3,6.78
2025,2,14:30:00,29.12,8.05,5.9,3.3,6.78
2025,2,15:00:00,28.92,8,6.01,3.3,6.79
2025,2,15:30:00,28.58,8.03,6.46,3.3,6.78
2025,2,16:00:00,28.82,7.86,6.87,3.3,6.78
2025,2,16:30:00,28.56,7.92,6.59,3.3,6.77
2025,2,17:00:00,27.92,7.86,7.3,3.3,6.78
2025,2,17:30:00,27.46,7.99,7.34,3.3,6.78
2025,2,18:00:00,27.03,7.86,7.45,3.3,6.78
2025,2,18:30:00,26.48,7.93,7.24,3.3,6.79
2025,2,19:00:00,26.14,7.91,7.29,3.3,6.77
2025,2,19:30:00,25.63,8,6.89,3.3,6.78
2025,2,20:00:00,25.24,7.94,6.47,3.3,6.78
2025,2,20:30:00,24.96,7.89,6.42,3.3,6.78
2025,2,21:00:00,25.21,7.9,5.87,3.3,6.77
2025,2,21:30:00,25.29,7.95,5.53,3.3,6.77
2025,2,22:00:00,25.32,7.91,5.31,3.3,6.77
2025,2,22:30:00,25.51,7.84,4.88,3.3,6.77
2025,2,23:00:00,26.36,7.83,4.52,3.3,6.79
2025,2,23:30:00,26.33,7.76,5.09,3.3,6.79
2025,2,00:00:00,27.03,7.69,4.78,3.3,6.80
2025,2,00:30:00,27.31,7.84,4.18,3.3,6.81
2025,2,01:00:00,28.29,7.77,4.99,3.3,6.82
2025,2,01:30:00,28.35,7.82,5.14,3.3,6.81
2025,2,02:00:00,28.81,7.69,5.38,3.3,6.80
2025,2,02:30:00,28.81,7.73,5.91,3.3,6.81
2025,2,03:00:00,29.1,7.8,6.32,3.3,6.81
2025,2,03:30:00,28.71,7.75,6.5,3.3,6.81
2025,2,04:00:00,28.92,7.67,6.77,3.3,6.82
2025,2,04:30:00,28.23,7.71,7.43,3.3,6.81
2025,2,05:00:00,28.15,7.8,7.51,3.3,6.81
2025,2,05:30:00,27.26,7.73,6.97,3.3,6.80
2025,2,06:00:00,27.07,7.72,7.54,3.3,6.81
2025,2,06:30:00,26.25,7.69,7.48,3.3,6.82
2025,2,07:00:00,25.8,7.77,7.49,3.3,6.81
2025,2,07:30:00,25.47,7.63,6.98,3.3,6.80
2025,2,08:00:00,24.92,7.6,7.02,3.3,6.81
2025,2,08:30:00,25.41,7.64,6.04,3.3,6.81
2025,2,09:00:00,25.05,7.61,5.67,3.3,6.81
2025,2,09:30:00,25.06,7.64,5.73,3.3,6.81
2025,2,10:00:00,25.5,7.62,5.14,3.3,6.82
2025,2,10:30:00,25.62,7.51,4.88,3.3,6.81
2025,2,11:00:00,26.04,7.61,4.47,3.3,6.81
2025,2,11:30:00,26.18,7.55,4.62,3.3,6.81
2025,2,12:00:00,26.78,7.62,4.42,3.3,6.85
2025,2,12:30:00,27.3,7.58,4.42,3.3,6.85
2025,2,13:00:00,27.99,7.48,4.52,3.3,6.85
2025,2,13:30:00,28.36,7.62,5.04,3.3,6.86
2025,2,14:00:00,28.66,7.57,5.37,3.3,6.85
2025,2,14:30:00,29.24,7.55,5.26,3.3,6.85
2025,2,15:00:00,28.77,7.51,6.2,3.3,6.86
2025,2,15:30:00,29.1,7.59,6.55,3.3,6.86
2025,2,16:00:00,28.76,7.51,6.8,3.3,6.86
2025,2,16:30:00,28.55,7.5,7.18,3.3,6.85
2025,2,17:00:00,27.98,7.51,7.5,3.3,6.85
2025,2,17:30:00,27.61,7.48,7.56,3.3,6.86
2025,2,18:00:00,27.09,7.47,7.53,3.3,6.85
2025,2,18:30:00,26.46,7.38,7.48,3.3,6.86
2025,2,19:00:00,26.13,7.39,7.4,3.3,6.85
2025,2,19:30:00,25.39,7.35,7.07,3.3,6.86
2025,2,20:00:00,25.54,7.45,6.7,3.3,6.85
2025,2,20:30:00,24.99,7.36,6.31,3.3,6.85
2025,2,21:00:00,25.24,7.53,5.97,3.3,6.86
2025,2,21:30:00,25.08,7.45,5.57,3.3,6.86
2025,2,22:00:00,25.33,7.42,5.08,3.3,6.85
2025,2,22:30:00,25.57,7.43,5.08,3.3,6.86
2025,2,23:00:00,25.74,7.49,4.45,3.3,6.85
2025,2,23:30:00,26.38,7.47,4.61,3.3,6.85
2025,2,00:00:00,26.79,7.46,4.3,3.3,6.89
2025,2,00:30:00,27.61,7.37,4.67,3.3,6.89
2025,2,01:00:00,27.84,7.43,4.71,3.3,6.89
2025,2,01:30:00,28.69,7.48,5.06,3.3,6.88
2025,2,02:00:00,28.56,7.42,5.4,3.3,6.88
2025,2,02:30:00,28.75,7.32,5.77,3.3,6.89
2025,2,03:00:00,28.95,7.43,5.95,3.3,6.87
2025,2,03:30:00,28.86,7.35,6.37,3.3,6.87
2025,2,04:00:00,28.76,7.43,6.8,3.3,6.88
2025,2,04:30:00,28.42,7.42,7.19,3.3,6.88
2025,2,05:00:00,27.92,7.41,7.2,3.3,6.89
2025,2,05:30:00,27.6,7.45,7.6,3.3,6.89
2025,2,06:00:00,27.04,7.3,7.43,3.3,6.88
2025,2,06:30:00,26.5,7.42,7.44,3.3,6.89
2025,2,07:00:00,25.73,7.41,7.39,3.3,6.88
2025,2,07:30:00,25.85,7.49,7.23,3.3,6.90
2025,2,08:00:00,25.37,7.42,6.41,3.3,6.89
2025,2,08:30:00,25.29,7.34,6.53,3.3,6.89
2025,2,09:00:00,25.01,7.39,6.07,3.3,6.89
2025,2,09:30:00,24.7,7.43,5.41,3.3,6.90
2025,2,10:00:00,25.24,7.42,5.18,3.3,6.88
2025,2,10:30:00,25.52,7.35,4.54,3.3,6.88
2025,2,11:00:00,25.91,7.44,4.65,3.3,6.88
2025,2,11:30:00,26.47,7.48,4.4,3.3,6.89
2025,2,12:00:00,26.82,7.45,4.48,3.3,6.92
2025,2,12:30:00,27.34,7.56,4.53,3.3,6.91
2025,2,13:00:00,28.06,7.46,4.51,3.3,6.91
2025,2,13:30:00,28.5,7.52,5.49,3.3,6.92
2025,2,14:00:00,28.56,7.44,5.27,3.3,6.92
2025,2,14:30:00,28.97,7.47,5.74,3.3,6.91
2025,2,15:00:00,29.08,7.49,6.14,3.3,6.92
2025,2,15:30:00,28.82,7.51,6.46,3.3,6.92
2025,2,16:00:00,28.77,7.51,6.93,3.3,6.92
2025,2,16:30:00,28.45,7.59,7.07,3.3,6.92
2025,2,17:00:00,28.18,7.53,7.37,3.3,6.92
2025,2,17:30:00,27.73,7.57,7.45,3.3,6.91
2025,2,18:00:00,26.78,7.59,7.68,3.3,6.92
2025,2,18:30:00,26.58,7.57,7.88,3.3,6.92
2025,2,19:00:00,25.99,7.55,7.57,3.3,6.91
2025,2,19:30:00,25.61,7.62,6.69,3.3,6.91
2025,2,20:00:00,25.17,7.61,6.55,3.3,6.91
2025,2,20:30:00,25.19,7.54,6.41,3.3,6.92
2025,2,21:00:00,25.11,7.59,5.73,3.3,6.91
2025,2,21:30:00,25.06,7.65,5.72,3.3,6.91
2025,2,22:00:00,25.31,7.65,5.23,3.3,6.91
2025,2,22:30:00,25.64,7.7,5.11,3.3,6.92
2025,2,23:00:00,26.37,7.72,4.63,3.3,6.92
2025,2,23:30:00,26.26,7.67,4.71,3.3,6.91
2025,2,00:00:00,27.11,7.68,4.54,3.3,6.95
2025,2,00:30:00,27.62,7.8,4.85,3.3,6.95
2025,2,01:00:00,27.98,7.74,4.62,3.3,6.95
2025,2,01:30:00,28.46,7.78,4.83,3.3,6.94
2025,2,02:00:00,28.84,7.66,5.24,3.3,6.95
2025,2,02:30:00,28.93,7.76,5.82,3.3,6.95
